time,seconds_elapsed,z,y,x
1718030904957329400,168.15532934570314,7.1988067626953125,0.17587246000766754,-0.3529413342475891
1718030904967291400,168.16529150390625,6.925426959991455,0.30987054109573364,-0.7310073375701904
1718030904977262300,168.17526245117188,6.887141704559326,0.5587241053581238,-1.0133603811264038
1718030904987225300,168.18522534179687,6.887141704559326,0.8171489238739014,-1.176072359085083
1718030904997195500,168.1951955566406,6.9684977531433105,1.052243709564209,-1.176072359085083
1718030905007159600,168.20515966796876,7.0169525146484375,1.1718848943710327,-1.2478569746017456
1718030905017129000,168.21512890625,7.179664134979248,1.3010972738265991,-1.3106685876846313
1718030905026938600,168.22493872070314,7.237092018127441,1.430309772491455,-1.2574282884597778
1718030905036892200,168.23489208984375,7.1270222663879395,1.5595221519470215,-1.176072359085083
1718030905047027200,168.2450270996094,6.786643028259277,1.9471594095230103,-1.0325030088424683
1718030905056999200,168.2549992675781,6.403791427612305,2.368894338607788,-0.7884350419044495
1718030905066961400,168.26496142578125,5.924628734588623,2.8187451362609863,-0.5060819983482361
1718030905076932400,168.27493237304688,5.560919761657715,3.1304101943969727,-0.3481557071208954
1718030905086895400,168.28489526367187,5.474778175354004,3.4366915225982666,-0.012562318705022335
1718030905096865500,168.29486547851562,5.560919761657715,3.580260992050171,0.2027917206287384
1718030905106829600,168.30482958984376,5.876772403717041,3.5754752159118652,0.45643091201782227
1718030905116799000,168.31479907226563,6.260222434997559,3.5994033813476562,0.50907301902771
1718030905126608600,168.3246086425781,6.777071952819824,3.589832067489624,0.4420739710330963
1718030905136562400,168.3345625,7.485945701599121,3.541975736618042,0.31764721870422363
1718030905146697200,168.344697265625,8.070392608642578,3.6089746952056885,0.01615155301988125
1718030905156669200,168.35466918945312,8.515457153320312,3.556332588195801,-0.21355941891670227
1718030905166631400,168.36463134765626,8.893523216247559,3.4989049434661865,-0.5156532526016235
1718030905176602400,168.37460229492189,9.200403213500977,3.4606196880340576,-0.7932206988334656
1718030905186565400,168.3845654296875,9.22433090209961,3.5228331089019775,-0.836291491985321
1718030905196535600,168.39453564453126,9.238688468933105,3.7046875953674316,-0.7357929348945618
1718030905206499300,168.40449926757813,9.017950057983398,3.7669010162353516,-0.5874379873275757
1718030905216469000,168.41446899414063,8.85523796081543,3.8530426025390625,-0.4103690981864929
1718030905226278700,168.42427856445312,8.730812072753906,3.929612874984741,-0.15134602785110474
1718030905236232200,168.43423217773437,8.836095809936523,4.149752616882324,-0.050847481936216354
1718030905246367200,168.4443671875,9.128618240356445,4.442275047302246,-0.15613168478012085
1718030905256339200,168.45433911132812,9.578469276428223,4.782055854797363,-0.534795880317688
1718030905266301400,168.46430151367187,10.383055686950684,4.89691162109375,-0.9176474809646606
1718030905276272400,168.4742724609375,11.20199966430664,5.02133846282959,-1.4015958309173584
1718030905286235400,168.4842353515625,12.020344734191895,4.839483737945557,-1.6169499158859253
1718030905296205600,168.49420556640624,12.791431427001953,4.609772682189941,-1.430309772491455
1718030905306169300,168.50416943359374,12.973286628723145,4.447061061859131,-0.8506484627723694
1718030905316139000,168.5141389160156,12.67179012298584,4.322634220123291,-0.19920247793197632
1718030905325948700,168.52394873046876,11.929417610168457,4.23649263381958,0.06400800496339798
1718030905335902200,168.53390209960938,10.919048309326172,4.336990833282471,-0.012562318705022335
1718030905346037200,168.54403735351562,9.956535339355469,4.456632137298584,-0.33858439326286316
1718030905356009200,168.55400927734374,9.324830055236816,4.494917392730713,-0.8602197170257568
1718030905365971500,168.56397143554688,9.20997428894043,4.370490550994873,-1.4015958309173584
1718030905375942400,168.5739423828125,9.93260669708252,4.274777889251709,-1.7796618938446045
1718030905385905400,168.58390551757813,11.206785202026367,3.666402578353882,-1.9854445457458496
1718030905395875600,168.59387548828124,12.67179012298584,3.1304101943969727,-1.540379524230957
1718030905405839400,168.60383935546875,13.840085983276367,2.7086751461029053,-0.8841479420661926
1718030905415809000,168.61380908203125,14.32882022857666,2.3641088008880615,-0.18484555184841156
1718030905425618700,168.62361865234374,14.012369155883789,1.82273268699646,0.37028929591178894
1718030905435572500,168.63357250976563,13.00678539276123,1.4973087310791016,0.6957131624221802
1718030905445707300,168.64370727539062,11.56570816040039,1.6265212297439575,0.753140926361084
1718030905455679200,168.65367919921874,10.205986976623535,1.8705891370773315,0.4612165689468384
1718030905465641500,168.66364135742188,9.152546882629395,2.1200408935546875,-0.09391828626394272
1718030905475612400,168.6736123046875,8.347960472106934,2.2301106452941895,-0.778863787651062
1718030905485575400,168.68357543945314,8.084749221801758,2.3497519493103027,-1.3441680669784546
1718030905495545600,168.69354565429688,8.056035995483398,2.2540390491485596,-1.9519450664520264
1718030905505509400,168.70350927734376,8.084749221801758,2.2923240661621094,-2.2199411392211914
1718030905515479000,168.71347900390626,8.079963684082031,2.187039852142334,-2.3156540393829346
1718030905525288700,168.72328881835938,7.940581798553467,2.0380866527557373,-2.210369825363159
1718030905535242500,168.73324243164063,7.610372543334961,1.755733609199524,-1.8849459886550903
1718030905545377500,168.74337744140624,7.1748785972595215,1.607378602027893,-1.430309772491455
1718030905555349500,168.753349609375,6.719644069671631,1.2580264806747437,-1.0325030088424683
1718030905565311500,168.7633115234375,6.389434814453125,1.2293126583099365,-0.6065805554389954
1718030905575282400,168.77328247070312,6.030511379241943,1.3010972738265991,-0.4295116662979126
1718030905585245400,168.7832453613281,6.083153247833252,1.607378602027893,-0.39601215720176697
1718030905595215600,168.7932155761719,5.997011661529541,1.76051926612854,-0.5108676552772522
1718030905605179600,168.8031796875,6.145366668701172,1.9950158596038818,-0.6592226624488831
1718030905615149000,168.81314916992187,6.260222434997559,2.1056840419769287,-0.625723123550415
1718030905625113600,168.82311352539062,6.274579048156738,2.297109842300415,-0.625723123550415
1718030905635082800,168.83308276367188,6.327221393585205,2.4119651317596436,-0.6831508874893188
1718030905645047600,168.84304760742188,6.470790863037109,2.4646072387695312,-0.6879364848136902
1718030905655016400,168.85301635742186,6.566503524780273,2.6560330390930176,-0.8219345808029175
1718030905664981800,168.86298168945314,6.805785655975342,2.699103832244873,-0.8171489238739014
1718030905674950100,168.8729501953125,7.007380962371826,2.8187451362609863,-0.7501499056816101
1718030905684915700,168.88291577148436,7.390232563018799,2.837887763977051,-0.8841479420661926
1718030905694883800,168.8928837890625,7.825726509094238,2.909672260284424,-0.9176474809646606
1718030905704849700,168.902849609375,8.458029747009277,2.981456995010376,-1.0995019674301147
1718030905714817500,168.9128176269531,8.816953659057617,3.0867412090301514,-1.2382856607437134
1718030905724783900,168.92278393554687,9.205188751220703,3.3266217708587646,-1.3250255584716797
1718030905734751500,168.93275146484376,9.353543281555176,3.5084762573242188,-1.3537393808364868
1718030905744717800,168.9427177734375,9.501898765563965,3.455834150314331,-1.5499508380889893
1718030905754685400,168.952685546875,9.58325481414795,3.417548894882202,-1.846660852432251
1718030905764651800,168.96265185546875,10.028319358825684,3.6185460090637207,-2.042872428894043
1718030905774619400,168.97261938476564,10.641480445861816,3.666402578353882,-2.3784656524658203
1718030905784586000,168.9825859375,11.498709678649902,3.690330743789673,-2.421536445617676
